FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
2022-07-23,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,61,LAX,"Los Angeles, CA",KOA,"Kona, HI",1100,1106.0,6.0,12.0,1118.0,1324.0,7.0,1345,1331.0,-14.0,0.0,,0.0,345.0,325.0,306.0,2504.0,,,,,
2019-04-03,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5351,DEN,"Denver, CO",XNA,"Fayetteville, AR",2025,2014.0,-11.0,14.0,2028.0,2246.0,3.0,2326,2249.0,-37.0,0.0,,0.0,121.0,95.0,78.0,616.0,,,,,
2019-08-11,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5312,SJC,"San Jose, CA",PHX,"Phoenix, AZ",855,851.0,-4.0,15.0,906.0,1030.0,9.0,1050,1039.0,-11.0,0.0,,0.0,115.0,108.0,84.0,621.0,,,,,
2021-05-02,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,227,KOA,"Kona, HI",HNL,"Honolulu, HI",1030,1028.0,-2.0,11.0,1039.0,1107.0,7.0,1119,1114.0,-5.0,0.0,,0.0,49.0,46.0,28.0,163.0,,,,,
2021-01-14,JetBlue Airways,JetBlue Airways: B6,B6,20409,2421,BOS,"Boston, MA",PBI,"West Palm Beach/Palm Beach, FL",700,652.0,-8.0,11.0,703.0,958.0,4.0,1014,1002.0,-12.0,0.0,,0.0,194.0,190.0,175.0,1197.0,,,,,
2019-03-09,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2090,STL,"St. Louis, MO",DEN,"Denver, CO",545,553.0,8.0,13.0,606.0,704.0,5.0,705,709.0,4.0,0.0,,0.0,140.0,136.0,118.0,770.0,,,,,
2021-10-19,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3225,YUM,"Yuma, AZ",PHX,"Phoenix, AZ",1120,1339.0,139.0,12.0,1351.0,1424.0,9.0,1212,1433.0,141.0,0.0,,0.0,52.0,54.0,33.0,160.0,0.0,0.0,0.0,0.0,141.0
2019-10-26,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1330,MSP,"Minneapolis, MN",LAX,"Los Angeles, CA",1743,1742.0,-1.0,15.0,1757.0,1926.0,8.0,1945,1934.0,-11.0,0.0,,0.0,242.0,232.0,209.0,1535.0,,,,,
2022-08-28,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1601,ATL,"Atlanta, GA",JAX,"Jacksonville, FL",739,735.0,-4.0,11.0,746.0,828.0,17.0,847,845.0,-2.0,0.0,,0.0,68.0,70.0,42.0,270.0,,,,,
2020-02-13,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5761,SMF,"Sacramento, CA",BUR,"Burbank, CA",1445,1443.0,-2.0,6.0,1449.0,1547.0,2.0,1605,1549.0,-16.0,0.0,,0.0,80.0,66.0,58.0,358.0,,,,,
2021-12-19,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3636,MKE,"Milwaukee, WI",DTW,"Detroit, MI",1745,1745.0,0.0,15.0,1800.0,1943.0,16.0,2003,1959.0,-4.0,0.0,,0.0,78.0,74.0,43.0,237.0,,,,,
2019-08-14,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2148,MDW,"Chicago, IL",DAL,"Dallas, TX",1155,1215.0,20.0,24.0,1239.0,1431.0,5.0,1415,1436.0,21.0,0.0,,0.0,140.0,141.0,112.0,793.0,12.0,0.0,1.0,0.0,8.0
2022-06-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2860,ORD,"Chicago, IL",MCO,"Orlando, FL",1345,1404.0,19.0,15.0,1419.0,1727.0,9.0,1725,1736.0,11.0,0.0,,0.0,160.0,152.0,128.0,1005.0,,,,,
2021-10-13,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3581,PDX,"Portland, OR",LAX,"Los Angeles, CA",1959,1957.0,-2.0,10.0,2007.0,2154.0,6.0,2220,2200.0,-20.0,0.0,,0.0,141.0,123.0,107.0,834.0,,,,,
2022-06-26,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4759,GJT,"Grand Junction, CO",DEN,"Denver, CO",1517,1600.0,43.0,29.0,1629.0,1712.0,8.0,1635,1720.0,45.0,0.0,,0.0,78.0,80.0,43.0,212.0,0.0,45.0,0.0,0.0,0.0
2019-05-20,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2381,ATL,"Atlanta, GA",SFO,"San Francisco, CA",1100,1056.0,-4.0,21.0,1117.0,1300.0,38.0,1311,1338.0,27.0,0.0,,0.0,311.0,342.0,283.0,2139.0,0.0,0.0,27.0,0.0,0.0
2021-10-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,751,ABQ,"Albuquerque, NM",PHX,"Phoenix, AZ",1150,1234.0,44.0,12.0,1246.0,1249.0,7.0,1210,1256.0,46.0,0.0,,0.0,80.0,82.0,63.0,328.0,0.0,0.0,23.0,0.0,23.0
2019-10-10,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,2079,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",1238,1228.0,-10.0,17.0,1245.0,1355.0,20.0,1433,1415.0,-18.0,0.0,,0.0,115.0,107.0,70.0,414.0,,,,,
2022-07-27,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1041,DFW,"Dallas/Fort Worth, TX",LAX,"Los Angeles, CA",1600,1554.0,-6.0,22.0,1616.0,1650.0,18.0,1715,1708.0,-7.0,0.0,,0.0,195.0,194.0,154.0,1235.0,,,,,
2019-01-09,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2766,RSW,"Fort Myers, FL",DTW,"Detroit, MI",1417,1413.0,-4.0,9.0,1422.0,1658.0,7.0,1718,1705.0,-13.0,0.0,,0.0,181.0,172.0,156.0,1084.0,,,,,
2022-06-23,Envoy Air,Envoy Air: MQ,MQ,20398,3860,MSY,"New Orleans, LA",AUS,"Austin, TX",1620,1849.0,149.0,33.0,1922.0,2023.0,6.0,1754,2029.0,155.0,0.0,,0.0,94.0,100.0,61.0,444.0,0.0,0.0,155.0,0.0,0.0
2019-02-15,Envoy Air,Envoy Air: MQ,MQ,20398,3452,ORD,"Chicago, IL",AZO,"Kalamazoo, MI",830,825.0,-5.0,17.0,842.0,1007.0,2.0,1020,1009.0,-11.0,0.0,,0.0,50.0,44.0,25.0,122.0,,,,,
2020-06-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1130,BWI,"Baltimore, MD",HOU,"Houston, TX",1435,1436.0,1.0,6.0,1442.0,1623.0,4.0,1655,1627.0,-28.0,0.0,,0.0,200.0,171.0,161.0,1246.0,,,,,
2019-03-12,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1190,ATL,"Atlanta, GA",TPA,"Tampa, FL",1828,1826.0,-2.0,9.0,1835.0,1932.0,3.0,1955,1935.0,-20.0,0.0,,0.0,87.0,69.0,57.0,406.0,,,,,
2023-06-01,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,292,JFK,"New York, NY",SFO,"San Francisco, CA",1945,2004.0,19.0,54.0,2058.0,2313.0,10.0,2343,2323.0,-20.0,0.0,,0.0,418.0,379.0,315.0,2586.0,,,,,
2022-02-04,Horizon Air,Horizon Air: QX,QX,19687,2431,RDD,"Redding, CA",SEA,"Seattle, WA",720,715.0,-5.0,3.0,718.0,844.0,6.0,908,850.0,-18.0,0.0,,0.0,108.0,95.0,86.0,479.0,,,,,
2020-03-25,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,981,HOU,"Houston, TX",SAT,"San Antonio, TX",1025,,,,,,,1125,,,1.0,D,0.0,60.0,,,192.0,,,,,
2022-11-17,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,1902,MCO,"Orlando, FL",RDU,"Raleigh/Durham, NC",1400,1557.0,117.0,21.0,1618.0,1735.0,4.0,1544,1739.0,115.0,0.0,,0.0,104.0,102.0,77.0,534.0,115.0,0.0,0.0,0.0,0.0
2023-07-06,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,2308,AUS,"Austin, TX",EWR,"Newark, NJ",1445,1745.0,180.0,10.0,1755.0,2223.0,10.0,1945,2233.0,168.0,0.0,,0.0,240.0,228.0,208.0,1504.0,120.0,0.0,48.0,0.0,0.0
2021-05-21,JetBlue Airways,JetBlue Airways: B6,B6,20409,2797,LAX,"Los Angeles, CA",JAX,"Jacksonville, FL",2359,2358.0,-1.0,16.0,14.0,726.0,4.0,728,730.0,2.0,0.0,,0.0,269.0,272.0,252.0,2153.0,,,,,
2019-06-12,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5595,MHT,"Manchester, NH",DCA,"Washington, DC",1711,1702.0,-9.0,11.0,1713.0,1835.0,3.0,1858,1838.0,-20.0,0.0,,0.0,107.0,96.0,82.0,406.0,,,,,
2023-02-11,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,47,OAK,"Oakland, CA",HNL,"Honolulu, HI",805,812.0,7.0,10.0,822.0,1112.0,13.0,1135,1125.0,-10.0,0.0,,0.0,330.0,313.0,290.0,2409.0,,,,,
2023-02-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,471,JAX,"Jacksonville, FL",BWI,"Baltimore, MD",1155,1147.0,-8.0,10.0,1157.0,1325.0,5.0,1345,1330.0,-15.0,0.0,,0.0,110.0,103.0,88.0,663.0,,,,,
2019-02-23,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,26,CVG,"Cincinnati, OH",DEN,"Denver, CO",1758,1756.0,-2.0,11.0,1807.0,1854.0,11.0,1909,1905.0,-4.0,0.0,,0.0,191.0,189.0,167.0,1069.0,,,,,
2022-03-13,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1379,MKE,"Milwaukee, WI",DTW,"Detroit, MI",1813,1809.0,-4.0,7.0,1816.0,1953.0,10.0,2020,2003.0,-17.0,0.0,,0.0,67.0,54.0,37.0,237.0,,,,,
2021-10-05,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5825,BNA,"Nashville, TN",SAT,"San Antonio, TX",830,845.0,15.0,13.0,858.0,1045.0,4.0,1055,1049.0,-6.0,0.0,,0.0,145.0,124.0,107.0,822.0,,,,,
2019-10-30,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1221,ATL,"Atlanta, GA",MCO,"Orlando, FL",1712,1712.0,0.0,20.0,1732.0,1829.0,7.0,1842,1836.0,-6.0,0.0,,0.0,90.0,84.0,57.0,404.0,,,,,
2022-12-11,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,43,PSP,"Palm Springs, CA",PHX,"Phoenix, AZ",950,943.0,-7.0,6.0,949.0,1130.0,10.0,1200,1140.0,-20.0,0.0,,0.0,70.0,57.0,41.0,261.0,,,,,
2019-02-17,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2600,BOS,"Boston, MA",DFW,"Dallas/Fort Worth, TX",734,732.0,-2.0,23.0,755.0,1129.0,9.0,1119,1138.0,19.0,0.0,,0.0,285.0,306.0,274.0,1562.0,0.0,0.0,19.0,0.0,0.0
2020-04-02,ExpressJet Airlines LLC d/b/a aha!,ExpressJet Airlines LLC d/b/a aha!: EV,EV,20366,4284,TYS,"Knoxville, TN",IAH,"Houston, TX",855,850.0,-5.0,35.0,925.0,1027.0,10.0,1033,1037.0,4.0,0.0,,0.0,158.0,167.0,122.0,771.0,,,,,
2019-12-31,ExpressJet Airlines LLC d/b/a aha!,ExpressJet Airlines LLC d/b/a aha!: EV,EV,20366,4005,EWR,"Newark, NJ",DTW,"Detroit, MI",1130,1123.0,-7.0,19.0,1142.0,1307.0,11.0,1337,1318.0,-19.0,0.0,,0.0,127.0,115.0,85.0,488.0,,,,,
2021-10-09,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2705,MKE,"Milwaukee, WI",DTW,"Detroit, MI",551,547.0,-4.0,13.0,600.0,742.0,8.0,759,750.0,-9.0,0.0,,0.0,68.0,63.0,42.0,237.0,,,,,
2021-03-16,Republic Airline,Republic Airline: YX,YX,20452,3459,EYW,"Key West, FL",IAD,"Washington, DC",1340,1338.0,-2.0,16.0,1354.0,1617.0,7.0,1619,1624.0,5.0,0.0,,0.0,159.0,166.0,143.0,1023.0,,,,,
2019-04-11,Republic Airline,Republic Airline: YX,YX,20452,4581,OKC,"Oklahoma City, OK",PHL,"Philadelphia, PA",1109,1059.0,-10.0,15.0,1114.0,1448.0,8.0,1514,1456.0,-18.0,0.0,,0.0,185.0,177.0,154.0,1261.0,,,,,
2021-02-06,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,331,JAX,"Jacksonville, FL",IAH,"Houston, TX",700,653.0,-7.0,11.0,704.0,827.0,3.0,830,830.0,0.0,0.0,,0.0,150.0,157.0,143.0,817.0,,,,,
2020-03-04,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4106,IAH,"Houston, TX",MSP,"Minneapolis, MN",1851,1859.0,8.0,17.0,1916.0,2122.0,7.0,2148,2129.0,-19.0,0.0,,0.0,177.0,150.0,126.0,1034.0,,,,,
2020-09-04,Republic Airline,Republic Airline: YX,YX,20452,4490,IAH,"Houston, TX",PHL,"Philadelphia, PA",1324,1318.0,-6.0,16.0,1334.0,1728.0,5.0,1750,1733.0,-17.0,0.0,,0.0,206.0,195.0,174.0,1325.0,,,,,
2019-11-15,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5211,CWA,"Mosinee, WI",MSP,"Minneapolis, MN",1155,1148.0,-7.0,15.0,1203.0,1246.0,3.0,1305,1249.0,-16.0,0.0,,0.0,70.0,61.0,43.0,175.0,,,,,
2022-12-07,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,744,DEN,"Denver, CO",SBA,"Santa Barbara, CA",1921,1910.0,-11.0,13.0,1923.0,2038.0,4.0,2056,2042.0,-14.0,0.0,,0.0,155.0,152.0,135.0,916.0,,,,,
2019-09-08,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4340,OMA,"Omaha, NE",LAS,"Las Vegas, NV",655,651.0,-4.0,9.0,700.0,731.0,8.0,750,739.0,-11.0,0.0,,0.0,175.0,168.0,151.0,1099.0,,,,,
2022-04-18,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2164,RNO,"Reno, NV",DEN,"Denver, CO",650,647.0,-3.0,10.0,657.0,935.0,6.0,1000,941.0,-19.0,0.0,,0.0,130.0,114.0,98.0,804.0,,,,,
2019-07-22,Envoy Air,Envoy Air: MQ,MQ,20398,3946,GRK,"Killeen, TX",DFW,"Dallas/Fort Worth, TX",1037,1033.0,-4.0,12.0,1045.0,1115.0,10.0,1140,1125.0,-15.0,0.0,,0.0,63.0,52.0,30.0,134.0,,,,,
2019-12-13,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1821,MSP,"Minneapolis, MN",MKE,"Milwaukee, WI",1750,1754.0,4.0,34.0,1828.0,1919.0,4.0,1909,1923.0,14.0,0.0,,0.0,79.0,89.0,51.0,297.0,,,,,
2022-02-21,JetBlue Airways,JetBlue Airways: B6,B6,20409,914,FLL,"Fort Lauderdale, FL",HPN,"White Plains, NY",1724,1757.0,33.0,18.0,1815.0,2048.0,3.0,2020,2051.0,31.0,0.0,,0.0,176.0,174.0,153.0,1097.0,22.0,0.0,0.0,0.0,9.0
2022-01-17,Horizon Air,Horizon Air: QX,QX,19687,2179,PAE,"Everett, WA",SAN,"San Diego, CA",825,,,,,,,1107,,,1.0,B,0.0,162.0,,,1080.0,,,,,
2023-08-25,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1115,PIT,"Pittsburgh, PA",DEN,"Denver, CO",1639,1644.0,5.0,23.0,1707.0,1803.0,3.0,1809,1806.0,-3.0,0.0,,0.0,210.0,202.0,176.0,1290.0,,,,,
2022-04-21,Republic Airline,Republic Airline: YX,YX,20452,4858,CLT,"Charlotte, NC",SYR,"Syracuse, NY",1504,1452.0,-12.0,37.0,1529.0,1651.0,5.0,1657,1656.0,-1.0,0.0,,0.0,113.0,124.0,82.0,603.0,,,,,
2019-04-15,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2364,ORD,"Chicago, IL",LAX,"Los Angeles, CA",1640,1646.0,6.0,19.0,1705.0,1856.0,5.0,1910,1901.0,-9.0,0.0,,0.0,270.0,255.0,231.0,1744.0,,,,,
2021-09-26,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,287,CHS,"Charleston, SC",ORD,"Chicago, IL",615,612.0,-3.0,12.0,624.0,714.0,9.0,739,723.0,-16.0,0.0,,0.0,144.0,131.0,110.0,760.0,,,,,
2019-08-10,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2230,ATL,"Atlanta, GA",PWM,"Portland, ME",2114,2109.0,-5.0,12.0,2121.0,2332.0,3.0,2352,2335.0,-17.0,0.0,,0.0,158.0,146.0,131.0,1027.0,,,,,
2022-05-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1385,OGG,"Kahului, HI",HNL,"Honolulu, HI",1040,1042.0,2.0,15.0,1057.0,1124.0,3.0,1125,1127.0,2.0,0.0,,0.0,45.0,45.0,27.0,100.0,,,,,
2019-07-25,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3373,LAX,"Los Angeles, CA",STS,"Santa Rosa, CA",830,1125.0,175.0,33.0,1158.0,1300.0,6.0,1005,1306.0,181.0,0.0,,0.0,95.0,101.0,62.0,400.0,175.0,0.0,6.0,0.0,0.0
2019-05-23,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2564,CVG,"Cincinnati, OH",ATL,"Atlanta, GA",924,942.0,18.0,14.0,956.0,1100.0,6.0,1052,1106.0,14.0,0.0,,0.0,88.0,84.0,64.0,373.0,,,,,
2022-10-30,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3386,SAN,"San Diego, CA",SMF,"Sacramento, CA",1700,1650.0,-10.0,29.0,1719.0,1832.0,6.0,1842,1838.0,-4.0,0.0,,0.0,102.0,108.0,73.0,480.0,,,,,
2021-08-24,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4925,BQK,"Brunswick, GA",ATL,"Atlanta, GA",1725,1721.0,-4.0,15.0,1736.0,1819.0,5.0,1842,1824.0,-18.0,0.0,,0.0,77.0,63.0,43.0,238.0,,,,,
2023-03-05,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3418,PDX,"Portland, OR",SEA,"Seattle, WA",915,910.0,-5.0,13.0,923.0,956.0,11.0,1013,1007.0,-6.0,0.0,,0.0,58.0,57.0,33.0,129.0,,,,,
2023-02-14,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5414,MSP,"Minneapolis, MN",DCA,"Washington, DC",1126,1113.0,-13.0,15.0,1128.0,1437.0,6.0,1456,1443.0,-13.0,0.0,,0.0,150.0,150.0,129.0,931.0,,,,,
2021-01-19,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2311,ATL,"Atlanta, GA",MCO,"Orlando, FL",2235,2241.0,6.0,13.0,2254.0,2350.0,5.0,1,2355.0,-6.0,0.0,,0.0,86.0,74.0,56.0,404.0,,,,,
2019-07-17,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1290,EWR,"Newark, NJ",PHX,"Phoenix, AZ",1630,1717.0,47.0,107.0,1904.0,2121.0,7.0,1852,2128.0,156.0,0.0,,0.0,322.0,431.0,317.0,2133.0,0.0,0.0,109.0,0.0,47.0
2021-07-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1618,OAK,"Oakland, CA",BUR,"Burbank, CA",630,624.0,-6.0,8.0,632.0,724.0,2.0,745,726.0,-19.0,0.0,,0.0,75.0,62.0,52.0,325.0,,,,,
2021-03-16,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1522,CMH,"Columbus, OH",ATL,"Atlanta, GA",730,727.0,-3.0,17.0,744.0,915.0,7.0,904,922.0,18.0,0.0,,0.0,94.0,115.0,91.0,447.0,0.0,0.0,18.0,0.0,0.0
2019-02-28,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1170,LAX,"Los Angeles, CA",DEN,"Denver, CO",1900,1856.0,-4.0,7.0,1903.0,2141.0,25.0,2215,2206.0,-9.0,0.0,,0.0,135.0,130.0,98.0,862.0,,,,,
2020-06-15,Republic Airline,Republic Airline: YX,YX,20452,4377,CLT,"Charlotte, NC",CMH,"Columbus, OH",1619,1613.0,-6.0,20.0,1633.0,1727.0,3.0,1745,1730.0,-15.0,0.0,,0.0,86.0,77.0,54.0,347.0,,,,,
2022-11-11,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1417,SLC,"Salt Lake City, UT",GEG,"Spokane, WA",2320,2314.0,-6.0,33.0,2347.0,2359.0,12.0,15,11.0,-4.0,0.0,,0.0,115.0,117.0,72.0,546.0,,,,,
2019-06-15,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1196,EWR,"Newark, NJ",MIA,"Miami, FL",601,553.0,-8.0,17.0,610.0,832.0,11.0,903,843.0,-20.0,0.0,,0.0,182.0,170.0,142.0,1085.0,,,,,
2022-09-13,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1403,IAH,"Houston, TX",PNS,"Pensacola, FL",2005,2013.0,8.0,16.0,2029.0,2137.0,4.0,2141,2141.0,0.0,0.0,,0.0,96.0,88.0,68.0,489.0,,,,,
2021-12-18,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1808,DAL,"Dallas, TX",SAT,"San Antonio, TX",1655,1728.0,33.0,11.0,1739.0,1825.0,4.0,1805,1829.0,24.0,0.0,,0.0,70.0,61.0,46.0,247.0,22.0,0.0,0.0,0.0,2.0
2022-08-07,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3284,MOB,"Mobile, AL",DFW,"Dallas/Fort Worth, TX",1939,1957.0,18.0,19.0,2016.0,2136.0,14.0,2126,2150.0,24.0,0.0,,0.0,107.0,113.0,80.0,539.0,24.0,0.0,0.0,0.0,0.0
2021-09-28,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2560,DAL,"Dallas, TX",ECP,"Panama City, FL",1510,1604.0,54.0,25.0,1629.0,1753.0,2.0,1700,1755.0,55.0,0.0,,0.0,110.0,111.0,84.0,674.0,3.0,0.0,1.0,0.0,51.0
2022-02-18,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5879,MFE,"Mission/McAllen/Edinburg, TX",DFW,"Dallas/Fort Worth, TX",1947,1939.0,-8.0,12.0,1951.0,2100.0,6.0,2127,2106.0,-21.0,0.0,,0.0,100.0,87.0,69.0,469.0,,,,,
2020-11-21,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5511,DAB,"Daytona Beach, FL",CLT,"Charlotte, NC",640,635.0,-5.0,13.0,648.0,755.0,9.0,818,804.0,-14.0,0.0,,0.0,98.0,89.0,67.0,416.0,,,,,
2022-04-14,Allegiant Air,Allegiant Air: G4,G4,20368,2846,BNA,"Nashville, TN",FNT,"Flint, MI",2055,2259.0,124.0,13.0,2312.0,121.0,4.0,2327,125.0,118.0,0.0,,0.0,92.0,86.0,69.0,497.0,0.0,0.0,0.0,0.0,118.0
2022-06-24,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2969,PHX,"Phoenix, AZ",AUS,"Austin, TX",510,507.0,-3.0,7.0,514.0,908.0,3.0,925,911.0,-14.0,0.0,,0.0,135.0,124.0,114.0,872.0,,,,,
2023-06-28,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,1190,MCO,"Orlando, FL",RDU,"Raleigh/Durham, NC",720,714.0,-6.0,12.0,726.0,849.0,7.0,914,856.0,-18.0,0.0,,0.0,114.0,102.0,83.0,534.0,,,,,
2021-02-04,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4755,OMA,"Omaha, NE",DEN,"Denver, CO",740,733.0,-7.0,40.0,813.0,831.0,8.0,827,839.0,12.0,0.0,,0.0,107.0,126.0,78.0,472.0,,,,,
2021-03-31,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1399,FLL,"Fort Lauderdale, FL",ATL,"Atlanta, GA",1355,1350.0,-5.0,15.0,1405.0,1532.0,7.0,1550,1539.0,-11.0,0.0,,0.0,115.0,109.0,87.0,581.0,,,,,
2020-03-12,Republic Airline,Republic Airline: YX,YX,20452,4404,CMH,"Columbus, OH",CLT,"Charlotte, NC",655,650.0,-5.0,16.0,706.0,807.0,25.0,839,832.0,-7.0,0.0,,0.0,104.0,102.0,61.0,347.0,,,,,
2019-06-29,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3797,BUR,"Burbank, CA",DAL,"Dallas, TX",840,841.0,1.0,10.0,851.0,1339.0,4.0,1340,1343.0,3.0,0.0,,0.0,180.0,182.0,168.0,1243.0,,,,,
2019-11-10,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5156,LAX,"Los Angeles, CA",OAK,"Oakland, CA",2250,2335.0,45.0,10.0,2345.0,39.0,15.0,5,54.0,49.0,0.0,,0.0,75.0,79.0,54.0,337.0,45.0,0.0,4.0,0.0,0.0
2022-09-02,Allegiant Air,Allegiant Air: G4,G4,20368,1532,FNT,"Flint, MI",LAS,"Las Vegas, NV",1359,1359.0,0.0,9.0,1408.0,1445.0,6.0,1505,1451.0,-14.0,0.0,,0.0,246.0,232.0,217.0,1733.0,,,,,
2021-01-25,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,6028,IAD,"Washington, DC",PBI,"West Palm Beach/Palm Beach, FL",1815,1810.0,-5.0,85.0,1935.0,2144.0,5.0,2108,2149.0,41.0,0.0,,0.0,173.0,219.0,129.0,859.0,0.0,0.0,41.0,0.0,0.0
2019-08-13,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5285,DTW,"Detroit, MI",ORD,"Chicago, IL",955,950.0,-5.0,18.0,1008.0,957.0,13.0,1017,1010.0,-7.0,0.0,,0.0,82.0,80.0,49.0,235.0,,,,,
2019-01-19,Allegiant Air,Allegiant Air: G4,G4,20368,1300,CVG,"Cincinnati, OH",SFB,"Sanford, FL",1406,1415.0,9.0,14.0,1429.0,1620.0,4.0,1606,1624.0,18.0,0.0,,0.0,120.0,129.0,111.0,735.0,9.0,0.0,9.0,0.0,0.0
2022-05-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,867,MSP,"Minneapolis, MN",SEA,"Seattle, WA",859,858.0,-1.0,13.0,911.0,1012.0,12.0,1045,1024.0,-21.0,0.0,,0.0,226.0,206.0,181.0,1399.0,,,,,
